FileName;AZdist;BoutonID;Genotype;Treatment;Animal;Date;SampleID;Group
20201001_1_011-wtj-ctr-PairD;936.526788754064;20201001_1_011;WT;Control;1;20201001;20201001_1;WT Control
20201001_1_011-wtj-ctr-PairD;1512.28636014017;20201001_1_011;WT;Control;1;20201001;20201001_1;WT Control
20201001_1_011-wtj-ctr-PairD;349.562896630921;20201001_1_011;WT;Control;1;20201001;20201001_1;WT Control
20201001_1_011-wtj-ctr-PairD;849.905070447282;20201001_1_011;WT;Control;1;20201001;20201001_1;WT Control
20201001_1_011-wtj-ctr-PairD;1477.01040811363;20201001_1_011;WT;Control;1;20201001;20201001_1;WT Control
20201001_1_011-wtj-ctr-PairD;612.800235150901;20201001_1_011;WT;Control;1;20201001;20201001_1;WT Control
20201001_1_011-wtj-ctr-PairD;1151.52448626896;20201001_1_011;WT;Control;1;20201001;20201001_1;WT Control
20201001_1_011-wtj-ctr-PairD;744.182537150665;20201001_1_011;WT;Control;1;20201001;20201001_1;WT Control
20201001_1_012-wtj-ctr-PairD;639.813693841231;20201001_1_012;WT;Control;1;20201001;20201001_1;WT Control
20201001_1_012-wtj-ctr-PairD;732.606654582996;20201001_1_012;WT;Control;1;20201001;20201001_1;WT Control
20201001_1_012-wtj-ctr-PairD;746.459357808642;20201001_1_012;WT;Control;1;20201001;20201001_1;WT Control
20201001_2_001-wtj-fsk-PairD;1124.08591188483;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;642.668579389478;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;1101.44876269432;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;1465.11716067636;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;812.015113603614;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;1566.11462146122;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;607.943803502766;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;371.830608762861;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;428.011963318784;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;335.603639855127;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;459.889022820604;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;783.225224249864;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;1025.14105836758;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;435.745972256773;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;1065.41124701565;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;401.297433720377;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;351.269303558182;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;561.562363633898;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;659.493438849554;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;190.941060004626;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_001-wtj-fsk-PairD;756.384299032073;20201001_2_001;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_002-wtj-fsk-PairD;494.44173411662;20201001_2_002;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_002-wtj-fsk-PairD;279.305842997403;20201001_2_002;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_002-wtj-fsk-PairD;1054.84780412733;20201001_2_002;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_002-wtj-fsk-PairD;427.34557059298;20201001_2_002;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_002-wtj-fsk-PairD;682.532818810202;20201001_2_002;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_002-wtj-fsk-PairD;1094.96941497087;20201001_2_002;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_003-wtj-fsk-PairD;589.38510582569;20201001_2_003;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_003-wtj-fsk-PairD;775.429914649932;20201001_2_003;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_003-wtj-fsk-PairD;1077.574993551;20201001_2_003;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_003-wtj-fsk-PairD;389.847040216493;20201001_2_003;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_003-wtj-fsk-PairD;750.409068894133;20201001_2_003;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_003-wtj-fsk-PairD;362.651915882489;20201001_2_003;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_005-wtj-fsk-PairD;469.844194926829;20201001_2_005;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_005-wtj-fsk-PairD;732.021245411525;20201001_2_005;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_005-wtj-fsk-PairD;604.560796111491;20201001_2_005;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_005-wtj-fsk-PairD;703.275933736261;20201001_2_005;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_005-wtj-fsk-PairD;1201.74671526306;20201001_2_005;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_005-wtj-fsk-PairD;994.656699028383;20201001_2_005;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_005-wtj-fsk-PairD;1167.4834340656;20201001_2_005;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_005-wtj-fsk-PairD;507.736916913632;20201001_2_005;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_005-wtj-fsk-PairD;130.349505438609;20201001_2_005;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_005-wtj-fsk-PairD;387.933070599672;20201001_2_005;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_006-wtj-fsk-PairD;650.031867448428;20201001_2_006;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_007-wtj-fsk-PairD;785.290091325626;20201001_2_007;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_007-wtj-fsk-PairD;585.87625319278;20201001_2_007;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_2_007-wtj-fsk-PairD;398.093558634148;20201001_2_007;WT;FSK;1;20201001;20201001_2;WT FSK
20201001_3_004-wtj-ctr-PairD;454.904746700065;20201001_3_004;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_005-wtj-ctr-PairD;461.799096380894;20201001_3_005;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_005-wtj-ctr-PairD;416.157318579453;20201001_3_005;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_005-wtj-ctr-PairD;265.814428196082;20201001_3_005;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_005-wtj-ctr-PairD;972.477730906929;20201001_3_005;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_005-wtj-ctr-PairD;773.76983775953;20201001_3_005;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_005-wtj-ctr-PairD;545.297470423254;20201001_3_005;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_005-wtj-ctr-PairD;1133.24628882818;20201001_3_005;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_005-wtj-ctr-PairD;230.21427744041;20201001_3_005;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_005-wtj-ctr-PairD;623.198159106724;20201001_3_005;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_005-wtj-ctr-PairD;707.994235672043;20201001_3_005;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_006-wtj-ctr-PairD;621.394124502026;20201001_3_006;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_006-wtj-ctr-PairD;860.003180218079;20201001_3_006;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_006-wtj-ctr-PairD;659.542778157907;20201001_3_006;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_006-wtj-ctr-PairD;446.883442299712;20201001_3_006;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_006-wtj-ctr-PairD;248.568356814801;20201001_3_006;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_006-wtj-ctr-PairD;128.821645982692;20201001_3_006;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_006-wtj-ctr-PairD;207.705822909614;20201001_3_006;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_006-wtj-ctr-PairD;213.523885034813;20201001_3_006;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_006-wtj-ctr-PairD;420.060186704346;20201001_3_006;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_006-wtj-ctr-PairD;213.552365999747;20201001_3_006;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_007-wtj-ctr-PairD;357.278366266711;20201001_3_007;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_007-wtj-ctr-PairD;316.081656866845;20201001_3_007;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_007-wtj-ctr-PairD;221.513889180882;20201001_3_007;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_008-wtj-ctr-PairD;444.510726461983;20201001_3_008;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_008-wtj-ctr-PairD;694.635130464196;20201001_3_008;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_008-wtj-ctr-PairD;1183.01730249506;20201001_3_008;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_008-wtj-ctr-PairD;1318.34985459231;20201001_3_008;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_008-wtj-ctr-PairD;461.312615082495;20201001_3_008;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_008-wtj-ctr-PairD;1145.94269518929;20201001_3_008;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_008-wtj-ctr-PairD;1511.62270639502;20201001_3_008;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_008-wtj-ctr-PairD;715.942995028543;20201001_3_008;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_008-wtj-ctr-PairD;1221.44386276171;20201001_3_008;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_008-wtj-ctr-PairD;722.308314659391;20201001_3_008;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_009-wtj-ctr-PairD;235.138728350415;20201001_3_009;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_009-wtj-ctr-PairD;453.27839148766;20201001_3_009;WT;Control;2;20201001;20201001_3;WT Control
20201001_3_009-wtj-ctr-PairD;508.848863192884;20201001_3_009;WT;Control;2;20201001;20201001_3;WT Control
20201001_4_001-wtj-fsk-PairD;429.866288587928;20201001_4_001;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_001-wtj-fsk-PairD;1342.89704003914;20201001_4_001;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_001-wtj-fsk-PairD;920.626744488455;20201001_4_001;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_001-wtj-fsk-PairD;405.94139510151;20201001_4_001;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_001-wtj-fsk-PairD;214.821659045917;20201001_4_001;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_001-wtj-fsk-PairD;935.490850610101;20201001_4_001;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_001-wtj-fsk-PairD;533.924388767033;20201001_4_001;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_001-wtj-fsk-PairD;657.254756657569;20201001_4_001;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_001-wtj-fsk-PairD;488.029037381425;20201001_4_001;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_001-wtj-fsk-PairD;428.769930122391;20201001_4_001;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_001-wtj-fsk-PairD;1390.97323027678;20201001_4_001;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_001-wtj-fsk-PairD;1310.77293357546;20201001_4_001;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_001-wtj-fsk-PairD;969.330584754887;20201001_4_001;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_001-wtj-fsk-PairD;882.086948311837;20201001_4_001;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_001-wtj-fsk-PairD;200.079428455901;20201001_4_001;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_006-wtj-fsk-PairD;331.705010089748;20201001_4_006;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_006-wtj-fsk-PairD;732.763759632673;20201001_4_006;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_006-wtj-fsk-PairD;1064.23782337901;20201001_4_006;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_009-wtj-fsk-PairD;667.513066860724;20201001_4_009;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_010-wtj-fsk-PairD;617.452256337281;20201001_4_010;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_010-wtj-fsk-PairD;653.354740971549;20201001_4_010;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_010-wtj-fsk-PairD;913.321688133179;20201001_4_010;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_010-wtj-fsk-PairD;435.105157948386;20201001_4_010;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_010-wtj-fsk-PairD;1251.27771933572;20201001_4_010;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_010-wtj-fsk-PairD;1443.41748940881;20201001_4_010;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_010-wtj-fsk-PairD;954.012587358516;20201001_4_010;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_010-wtj-fsk-PairD;369.519207368765;20201001_4_010;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_010-wtj-fsk-PairD;356.851578969871;20201001_4_010;WT;FSK;2;20201001;20201001_4;WT FSK
20201001_4_010-wtj-fsk-PairD;494.634888314815;20201001_4_010;WT;FSK;2;20201001;20201001_4;WT FSK
20201126_1_001-wtj-ctr-PairD;637.566720290269;20201126_1_001;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_001-wtj-ctr-PairD;480.334783471861;20201126_1_001;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_001-wtj-ctr-PairD;1387.67982772282;20201126_1_001;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_001-wtj-ctr-PairD;1389.98175056401;20201126_1_001;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_001-wtj-ctr-PairD;805.0740054877;20201126_1_001;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_001-wtj-ctr-PairD;992.834430337612;20201126_1_001;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_001-wtj-ctr-PairD;1132.14399955363;20201126_1_001;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_001-wtj-ctr-PairD;1144.55800718777;20201126_1_001;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_001-wtj-ctr-PairD;1051.42218739513;20201126_1_001;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_001-wtj-ctr-PairD;313.128836206824;20201126_1_001;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_002-wtj-ctr-PairD;186.975631185698;20201126_1_002;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_002-wtj-ctr-PairD;427.079060627198;20201126_1_002;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_002-wtj-ctr-PairD;1238.71563525593;20201126_1_002;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_002-wtj-ctr-PairD;352.780284269473;20201126_1_002;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_002-wtj-ctr-PairD;246.904795041409;20201126_1_002;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_002-wtj-ctr-PairD;1052.7675112735;20201126_1_002;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_002-wtj-ctr-PairD;485.717398350358;20201126_1_002;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_002-wtj-ctr-PairD;821.429150976662;20201126_1_002;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_002-wtj-ctr-PairD;656.259244198785;20201126_1_002;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_002-wtj-ctr-PairD;1465.40005421402;20201126_1_002;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_003-wtj-ctr-PairD;426.36079051443;20201126_1_003;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_003-wtj-ctr-PairD;996.52975589906;20201126_1_003;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_003-wtj-ctr-PairD;1389.75211975778;20201126_1_003;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_004-wtj-ctr-PairD;449.439061869082;20201126_1_004;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_004-wtj-ctr-PairD;256.198860214502;20201126_1_004;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_004-wtj-ctr-PairD;221.209219508795;20201126_1_004;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_005-wtj-ctr-PairD;391.641221188424;20201126_1_005;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_005-wtj-ctr-PairD;131.845538616216;20201126_1_005;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_005-wtj-ctr-PairD;725.598777414385;20201126_1_005;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_005-wtj-ctr-PairD;945.588998412233;20201126_1_005;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_005-wtj-ctr-PairD;277.122339682964;20201126_1_005;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_005-wtj-ctr-PairD;364.082989290368;20201126_1_005;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_005-wtj-ctr-PairD;1006.3253117248;20201126_1_005;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_005-wtj-ctr-PairD;630.341133266147;20201126_1_005;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_005-wtj-ctr-PairD;999.506981514511;20201126_1_005;WT;Control;3;20201126;20201126_1;WT Control
20201126_1_005-wtj-ctr-PairD;996.76031899399;20201126_1_005;WT;Control;3;20201126;20201126_1;WT Control
20201126_9_001-wtj-fsk-PairD;359.419581370089;20201126_9_001;WT;FSK;3;20201126;20201126_9;WT FSK
20201126_9_003-wtj-fsk-PairD;655.481946622796;20201126_9_003;WT;FSK;3;20201126;20201126_9;WT FSK
20201126_9_004-wtj-fsk-PairD;750.629487963962;20201126_9_004;WT;FSK;3;20201126;20201126_9;WT FSK
20201126_9_004-wtj-fsk-PairD;397.389748342367;20201126_9_004;WT;FSK;3;20201126;20201126_9;WT FSK
20201126_9_004-wtj-fsk-PairD;593.098632278148;20201126_9_004;WT;FSK;3;20201126;20201126_9;WT FSK
20201126_9_004-wtj-fsk-PairD;386.376607571434;20201126_9_004;WT;FSK;3;20201126;20201126_9;WT FSK
20201126_9_004-wtj-fsk-PairD;460.816522863287;20201126_9_004;WT;FSK;3;20201126;20201126_9;WT FSK
20201126_9_004-wtj-fsk-PairD;483.863542075656;20201126_9_004;WT;FSK;3;20201126;20201126_9;WT FSK
20210111_3_007-tko-ctr-PairD;471.179528523099;20210111_3_007;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_007-tko-ctr-PairD;595.925388133355;20210111_3_007;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_007-tko-ctr-PairD;883.103688652041;20210111_3_007;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_008-tko-ctr-PairD;239.283408434517;20210111_3_008;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_008-tko-ctr-PairD;275.833071804307;20210111_3_008;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_008-tko-ctr-PairD;522.08124188038;20210111_3_008;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_008-tko-ctr-PairD;984.28896584247;20210111_3_008;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_008-tko-ctr-PairD;258.877661806962;20210111_3_008;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_008-tko-ctr-PairD;410.343779172586;20210111_3_008;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_008-tko-ctr-PairD;745.200359412528;20210111_3_008;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_008-tko-ctr-PairD;260.136236606052;20210111_3_008;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_008-tko-ctr-PairD;886.516518180366;20210111_3_008;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_008-tko-ctr-PairD;773.096248190844;20210111_3_008;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_009-tko-ctr-PairD;792.773013203805;20210111_3_009;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_009-tko-ctr-PairD;752.232026776685;20210111_3_009;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_009-tko-ctr-PairD;705.370557833179;20210111_3_009;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_009-tko-ctr-PairD;778.531859279092;20210111_3_009;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_009-tko-ctr-PairD;1173.40112284429;20210111_3_009;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_009-tko-ctr-PairD;530.230536739454;20210111_3_009;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_010-tko-ctr-PairD;197.717121699159;20210111_3_010;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_011-tko-ctr-PairD;524.941782622845;20210111_3_011;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_011-tko-ctr-PairD;368.210766074052;20210111_3_011;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_3_011-tko-ctr-PairD;231.551994855346;20210111_3_011;TKO;Control;6;20210111;20210111_3;TKO Control
20210111_6_001-tko-fsk-PairD;427.628637813337;20210111_6_001;TKO;FSK;6;20210111;20210111_6;TKO FSK
20210111_6_002-tko-fsk-PairD;576.210965922934;20210111_6_002;TKO;FSK;6;20210111;20210111_6;TKO FSK
20210111_6_002-tko-fsk-PairD;444.774435880987;20210111_6_002;TKO;FSK;6;20210111;20210111_6;TKO FSK
20210111_6_002-tko-fsk-PairD;209.499889334792;20210111_6_002;TKO;FSK;6;20210111;20210111_6;TKO FSK
